Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
2025-05-18,North,Monitor,2,188.29,Store D,Wholesale,0.15,Bob,320.093,Credit Card,SAVE10,0,REG101141,Cust 9405,32.22,2025-05-18,2025-05-21,Ryan
2024-03-03,South,Laptop,3,260.72,Store B,Wholesale,0.15,Frank,664.836,Online,WINTER15,0,REG101142,Cust 8769,19.41,2024-03-03,2024-03-06,Sophie
2023-07-23,East,Desk,6,358.27,Store B,Retail,0.1,Frank,1934.658,Gift Card,,0,REG101143,Cust 9982,7.34,2023-07-23,2023-08-02,Eric
2025-02-09,North,Desk,13,492.66,Store B,Retail,0.1,Frank,5764.122,Gift Card,FREESHIP,0,REG101144,Cust 4068,46.21,2025-02-09,2025-02-14,Ryan
2023-01-17,South,Chair,3,348.38,Store B,Wholesale,0,Carlos,1045.14,Gift Card,FREESHIP,0,REG101145,Cust 3523,26.25,2023-01-17,2023-01-23,Sophie
2023-09-17,North,Phone,6,437.59,Store D,Wholesale,0.05,Diana,2494.263,Gift Card,WINTER15,1,REG101146,Cust 3377,39.4,2023-09-17,2023-09-26,Ryan
2025-02-15,North,Printer,19,118.09,Store D,Wholesale,0.1,Alice,2019.339,Online,SAVE10,0,REG101147,Cust 3125,10.77,2025-02-15,2025-02-23,Ryan
2023-10-07,West,Tablet,15,188.57,Store C,Wholesale,0.05,Bob,2687.1225,Credit Card,FREESHIP,1,REG101148,Cust 4623,38.61,2023-10-07,2023-10-09,Wendy
2023-08-08,West,Phone,8,200.74,Store A,Wholesale,0,Diana,1605.92,Gift Card,SAVE10,1,REG101149,Cust 4571,30.7,2023-08-08,2023-08-10,Wendy
2023-08-21,East,Laptop,3,142.09,Store C,Wholesale,0.15,Frank,362.3295,Gift Card,WINTER15,0,REG101150,Cust 6453,26.04,2023-08-21,2023-08-27,Eric
2024-07-07,North,Tablet,15,576.12,Store D,Retail,0.1,Alice,7777.62,Online,WINTER15,0,REG101151,Cust 6982,29.31,2024-07-07,2024-07-11,Ryan
2025-01-17,South,Desk,9,96.97,Store D,Retail,0.15,Bob,741.8205,Credit Card,WINTER15,1,REG101152,Cust 6824,30.87,2025-01-17,2025-01-24,Sophie
2023-12-06,North,Tablet,17,218.04,Store D,Wholesale,0.15,Bob,3150.678,Cash,,0,REG101153,Cust 3172,16,2023-12-06,2023-12-16,Ryan
2023-03-01,South,Desk,2,153.33,Store C,Wholesale,0.05,Carlos,291.327,Cash,,0,REG101154,Cust 8146,31.55,2023-03-01,2023-03-04,Sophie
2025-02-11,North,Printer,8,316.12,Store B,Wholesale,0.1,Diana,2276.064,Gift Card,WINTER15,0,REG101155,Cust 3299,6.28,2025-02-11,2025-02-15,Ryan
2023-06-20,Central,Printer,13,153.57,Store B,Wholesale,0.05,Carlos,1896.5895,Gift Card,,0,REG101156,Cust 6476,27.98,2023-06-20,2023-06-25,Cameron
2024-02-29,West,Printer,7,208.31,Store C,Wholesale,0.05,Frank,1385.2615,Online,SAVE10,0,REG101157,Cust 9835,26.57,2024-02-29,2024-03-03,Wendy
2025-06-30,North,Chair,2,160.96,Store C,Wholesale,0.1,Eva,289.728,Gift Card,WINTER15,0,REG101158,Cust 1003,44.97,2025-06-30,2025-07-05,Ryan
2024-08-19,North,Monitor,3,373.77,Store B,Retail,0.1,Eva,1009.179,Cash,WINTER15,1,REG101159,Cust 9705,17.62,2024-08-19,2024-08-25,Ryan
2024-01-15,Central,Printer,20,200.7,Store D,Retail,0.1,Alice,3612.6,Online,FREESHIP,0,REG101160,Cust 3421,29.6,2024-01-15,2024-01-19,Cameron
2024-08-08,Central,Desk,14,115.77,Store B,Wholesale,0.15,Frank,1377.663,Credit Card,SAVE10,1,REG101161,Cust 1690,20.12,2024-08-08,2024-08-11,Cameron
2024-10-05,West,Phone,12,535.41,Store C,Retail,0.1,Frank,5782.428,Gift Card,,0,REG101162,Cust 2507,27.82,2024-10-05,2024-10-07,Wendy
2024-01-13,South,Desk,12,103.59,Store A,Retail,0.1,Frank,1118.772,Debit Card,FREESHIP,0,REG101163,Cust 9880,48.11,2024-01-13,2024-01-21,Sophie
2023-03-29,West,Laptop,18,176.32,Store B,Wholesale,0.05,Diana,3015.072,Debit Card,,0,REG101164,Cust 3972,36.35,2023-03-29,2023-04-04,Wendy
2023-10-19,North,Printer,5,112.44,Store D,Retail,0.1,Bob,505.98,Credit Card,,1,REG101165,Cust 8280,7.46,2023-10-19,2023-10-23,Ryan
2023-10-23,West,Chair,20,19.3,Store C,Wholesale,0,Bob,386,Debit Card,SAVE10,0,REG101166,Cust 4205,47.23,2023-10-23,2023-11-01,Wendy
2023-03-24,South,Phone,9,233.11,Store B,Retail,0.05,Eva,1993.0905,Debit Card,WINTER15,0,REG101167,Cust 2579,31.43,2023-03-24,2023-03-28,Sophie
2024-08-09,West,Printer,17,66.48,Store C,Wholesale,0.15,Eva,960.636,Gift Card,WINTER15,1,REG101168,Cust 7265,10.79,2024-08-09,2024-08-14,Wendy
2023-04-26,South,Laptop,17,504.63,Store A,Wholesale,0.1,Carlos,7720.839,Online,WINTER15,1,REG101169,Cust 1199,48.33,2023-04-26,2023-05-06,Sophie
2024-03-04,West,Tablet,11,97.84,Store B,Retail,0.05,Alice,1022.428,Debit Card,SAVE10,1,REG101170,Cust 2928,45.97,2024-03-04,2024-03-12,Wendy
2023-02-14,East,Tablet,7,468.14,Store A,Retail,0.15,Bob,2785.433,Cash,SAVE10,0,REG101171,Cust 9447,47.56,2023-02-14,2023-02-17,Eric
2023-04-28,West,Tablet,20,476.69,Store B,Wholesale,0.05,Bob,9057.11,Online,WINTER15,0,REG101172,Cust 9095,10.2,2023-04-28,2023-05-03,Wendy
2024-03-03,North,Phone,2,160.73,Store A,Wholesale,0.15,Frank,273.241,Cash,FREESHIP,0,REG101173,Cust 7587,20.18,2024-03-03,2024-03-11,Ryan
2024-09-04,West,Tablet,9,228.98,Store D,Retail,0.15,Frank,1751.697,Online,WINTER15,0,REG101174,Cust 2611,45.79,2024-09-04,2024-09-08,Wendy
2024-12-30,East,Tablet,19,336.5,Store B,Wholesale,0,Alice,6393.5,Online,WINTER15,0,REG101175,Cust 8284,27.43,2024-12-30,2025-01-07,Eric
2024-02-10,East,Printer,18,411.59,Store A,Wholesale,0,Bob,7408.62,Credit Card,WINTER15,0,REG101176,Cust 8154,9.62,2024-02-10,2024-02-16,Eric
2023-09-07,Central,Printer,1,431.49,Store C,Wholesale,0.15,Alice,366.7665,Cash,SAVE10,0,REG101177,Cust 5215,17.53,2023-09-07,2023-09-15,Cameron
2023-08-11,East,Laptop,18,495.39,Store A,Wholesale,0,Carlos,8917.02,Gift Card,SAVE10,0,REG101178,Cust 5309,14.88,2023-08-11,2023-08-15,Eric
2023-03-12,West,Phone,4,149.3,Store A,Wholesale,0.1,Diana,537.48,Debit Card,FREESHIP,0,REG101179,Cust 2016,47.84,2023-03-12,2023-03-16,Wendy
2023-03-29,Central,Desk,18,179.97,Store C,Wholesale,0.1,Eva,2915.514,Cash,SAVE10,0,REG101180,Cust 2676,22.15,2023-03-29,2023-03-31,Cameron
2025-02-17,South,Chair,11,381.14,Store B,Retail,0.05,Frank,3982.913,Gift Card,FREESHIP,0,REG101181,Cust 7529,32.83,2025-02-17,2025-02-27,Sophie
2024-01-07,North,Chair,5,454.62,Store C,Wholesale,0.05,Diana,2159.445,Gift Card,,0,REG101182,Cust 6172,10.19,2024-01-07,2024-01-15,Ryan
2023-01-14,East,Phone,17,226.56,Store A,Wholesale,0.1,Diana,3466.368,Gift Card,WINTER15,1,REG101183,Cust 2527,36.89,2023-01-14,2023-01-20,Eric
2024-01-03,West,Laptop,2,132.91,Store A,Wholesale,0,Bob,265.82,Debit Card,WINTER15,0,REG101184,Cust 1970,7.76,2024-01-03,2024-01-12,Wendy
2023-08-25,South,Desk,2,35.69,Store C,Retail,0,Eva,71.38,Debit Card,FREESHIP,0,REG101185,Cust 9543,39.89,2023-08-25,2023-08-28,Sophie
2025-05-16,North,Desk,6,451.93,Store A,Wholesale,0.15,Eva,2304.843,Cash,WINTER15,1,REG101186,Cust 2957,49.37,2025-05-16,2025-05-25,Ryan
2023-12-30,South,Laptop,7,270.47,Store D,Wholesale,0.05,Diana,1798.6255,Credit Card,WINTER15,1,REG101187,Cust 2852,41.56,2023-12-30,2024-01-03,Sophie
2024-10-06,South,Phone,13,55.46,Store A,Retail,0.05,Bob,684.931,Credit Card,FREESHIP,1,REG101188,Cust 6365,18.01,2024-10-06,2024-10-09,Sophie
2023-03-12,Central,Tablet,17,515.12,Store D,Wholesale,0.15,Bob,7443.484,Credit Card,SAVE10,1,REG101189,Cust 9159,32.74,2023-03-12,2023-03-22,Cameron
2024-04-06,North,Phone,1,256.63,Store D,Wholesale,0,Carlos,256.63,Gift Card,FREESHIP,0,REG101190,Cust 3252,12.97,2024-04-06,2024-04-08,Ryan
2023-01-20,North,Tablet,4,423.99,Store B,Retail,0.05,Frank,1611.162,Online,FREESHIP,0,REG101191,Cust 8679,20.05,2023-01-20,2023-01-25,Ryan
2024-07-08,West,Laptop,15,77.89,Store B,Wholesale,0.05,Diana,1109.9325,Credit Card,,0,REG101192,Cust 5547,20.87,2024-07-08,2024-07-12,Wendy
2023-10-06,North,Phone,12,11.95,Store A,Retail,0.05,Carlos,136.23,Online,,0,REG101193,Cust 9438,26.66,2023-10-06,2023-10-16,Ryan
2023-09-11,East,Desk,7,67.05,Store D,Wholesale,0.1,Carlos,422.415,Cash,FREESHIP,0,REG101194,Cust 9092,36.67,2023-09-11,2023-09-18,Eric
2023-09-14,North,Phone,19,118.15,Store C,Retail,0.15,Frank,1908.1225,Cash,SAVE10,0,REG101195,Cust 7007,12.95,2023-09-14,2023-09-19,Ryan
2023-11-06,North,Printer,16,114.47,Store B,Wholesale,0.15,Carlos,1556.792,Online,,0,REG101196,Cust 3001,43.85,2023-11-06,2023-11-11,Ryan
2024-06-23,North,Monitor,9,36.21,Store C,Wholesale,0.15,Bob,277.0065,Credit Card,FREESHIP,0,REG101197,Cust 5771,6.71,2024-06-23,2024-06-30,Ryan
2023-03-30,West,Printer,10,52.58,Store B,Wholesale,0.1,Eva,473.22,Cash,WINTER15,0,REG101198,Cust 4317,14.01,2023-03-30,2023-04-09,Wendy
2024-10-05,East,Phone,6,272.26,Store A,Retail,0.1,Carlos,1470.204,Debit Card,SAVE10,0,REG101199,Cust 3627,43.67,2024-10-05,2024-10-15,Eric
2023-03-19,Central,Chair,10,124.97,Store D,Retail,0.15,Eva,1062.245,Gift Card,WINTER15,1,REG101200,Cust 4433,40.23,2023-03-19,2023-03-29,Cameron
2025-03-17,North,Phone,9,228.62,Store C,Retail,0.05,Eva,1954.701,Gift Card,SAVE10,0,REG101201,Cust 6231,31.43,2025-03-17,2025-03-21,Ryan
2024-12-18,Central,Laptop,20,282.91,Store A,Wholesale,0.15,Frank,4809.47,Debit Card,FREESHIP,0,REG101202,Cust 8987,8.19,2024-12-18,2024-12-28,Cameron
2025-01-06,West,Tablet,17,129.62,Store D,Retail,0.15,Eva,1873.009,Online,FREESHIP,0,REG101203,Cust 4510,24.28,2025-01-06,2025-01-08,Wendy
2025-01-14,Central,Monitor,6,162.35,Store B,Wholesale,0.05,Eva,925.395,Credit Card,SAVE10,1,REG101204,Cust 7003,19.18,2025-01-14,2025-01-20,Cameron
2023-01-26,South,Printer,14,209.82,Store B,Wholesale,0,Eva,2937.48,Cash,SAVE10,0,REG101205,Cust 6546,36.11,2023-01-26,2023-01-30,Sophie
2024-08-04,North,Laptop,16,293.44,Store D,Wholesale,0.05,Diana,4460.288,Gift Card,SAVE10,0,REG101206,Cust 2951,42.56,2024-08-04,2024-08-14,Ryan
2024-02-13,North,Phone,11,185.52,Store D,Wholesale,0.15,Diana,1734.612,Credit Card,WINTER15,0,REG101207,Cust 4673,38.53,2024-02-13,2024-02-16,Ryan
2023-02-11,Central,Desk,18,268.38,Store D,Wholesale,0.15,Alice,4106.214,Cash,FREESHIP,0,REG101208,Cust 5988,48.38,2023-02-11,2023-02-14,Cameron
2024-06-17,East,Printer,18,547.05,Store C,Wholesale,0.1,Carlos,8862.21,Cash,FREESHIP,0,REG101209,Cust 3922,10.99,2024-06-17,2024-06-22,Eric
2024-06-06,South,Laptop,1,354.21,Store A,Wholesale,0.15,Carlos,301.0785,Online,,0,REG101210,Cust 9853,26.16,2024-06-06,2024-06-12,Sophie
2023-11-26,South,Chair,18,250.93,Store C,Wholesale,0.05,Bob,4290.903,Gift Card,,0,REG101211,Cust 6168,47.67,2023-11-26,2023-12-02,Sophie
2024-04-07,West,Printer,18,587.25,Store C,Wholesale,0.15,Carlos,8984.925,Online,,0,REG101212,Cust 3175,42.15,2024-04-07,2024-04-09,Wendy
2023-02-03,West,Desk,2,438.06,Store B,Retail,0,Frank,876.12,Online,FREESHIP,1,REG101213,Cust 1813,12.9,2023-02-03,2023-02-09,Wendy
2024-11-25,East,Chair,14,6.1,Store C,Wholesale,0.15,Carlos,72.59,Online,FREESHIP,1,REG101214,Cust 7749,10.18,2024-11-25,2024-11-30,Eric
2024-06-30,North,Laptop,2,80.14,Store D,Wholesale,0,Carlos,160.28,Online,FREESHIP,1,REG101215,Cust 3416,13.41,2024-06-30,2024-07-03,Ryan
2023-08-02,South,Laptop,11,66.97,Store A,Retail,0.15,Bob,626.1695,Gift Card,FREESHIP,1,REG101216,Cust 7066,20.35,2023-08-02,2023-08-11,Sophie
2024-02-22,South,Chair,6,181.34,Store A,Wholesale,0,Alice,1088.04,Cash,FREESHIP,0,REG101217,Cust 5180,27.65,2024-02-22,2024-02-27,Sophie
2024-11-29,North,Monitor,15,570,Store D,Wholesale,0.05,Frank,8122.5,Gift Card,,0,REG101218,Cust 6246,7.62,2024-11-29,2024-12-09,Ryan
2023-07-21,North,Monitor,9,587.79,Store D,Wholesale,0.15,Bob,4496.5935,Online,,0,REG101219,Cust 4182,24.64,2023-07-21,2023-07-31,Ryan
2023-04-14,Central,Phone,6,196.31,Store C,Retail,0.1,Carlos,1060.074,Online,WINTER15,0,REG101220,Cust 6843,38.65,2023-04-14,2023-04-17,Cameron
2023-02-01,North,Phone,8,430.06,Store B,Wholesale,0.05,Bob,3268.456,Debit Card,SAVE10,0,REG101221,Cust 6844,38.45,2023-02-01,2023-02-05,Ryan
2024-06-30,East,Monitor,14,429.72,Store A,Retail,0.1,Eva,5414.472,Cash,SAVE10,0,REG101222,Cust 3248,45.78,2024-06-30,2024-07-05,Eric
2023-10-18,Central,Phone,13,127.34,Store D,Wholesale,0,Alice,1655.42,Credit Card,WINTER15,0,REG101223,Cust 5226,6.15,2023-10-18,2023-10-21,Cameron
2024-07-04,East,Monitor,6,421.97,Store B,Wholesale,0.05,Bob,2405.229,Cash,WINTER15,0,REG101224,Cust 9804,41.31,2024-07-04,2024-07-13,Eric
2024-07-04,East,Tablet,5,225.69,Store A,Wholesale,0.15,Carlos,959.1825,Gift Card,WINTER15,0,REG101225,Cust 3990,47.6,2024-07-04,2024-07-12,Eric
2023-07-27,North,Monitor,10,322.11,Store A,Retail,0.15,Diana,2737.935,Debit Card,WINTER15,0,REG101226,Cust 5106,28.72,2023-07-27,2023-08-02,Ryan
2025-03-01,West,Desk,4,209.3,Store B,Retail,0.05,Alice,795.34,Gift Card,,0,REG101227,Cust 3448,6.89,2025-03-01,2025-03-06,Wendy
2023-02-23,Central,Desk,16,326.16,Store C,Wholesale,0.1,Frank,4696.704,Credit Card,,0,REG101228,Cust 1439,44.3,2023-02-23,2023-02-25,Cameron
2023-01-11,East,Monitor,13,515.42,Store D,Retail,0,Bob,6700.46,Online,FREESHIP,0,REG101229,Cust 5342,43.37,2023-01-11,2023-01-20,Eric
2024-04-16,West,Tablet,7,129.83,Store A,Wholesale,0,Carlos,908.81,Gift Card,WINTER15,0,REG101230,Cust 4564,13.12,2024-04-16,2024-04-20,Wendy
2024-03-09,Central,Monitor,17,376.15,Store C,Retail,0.05,Diana,6074.8225,Gift Card,WINTER15,1,REG101231,Cust 6441,31.96,2024-03-09,2024-03-12,Cameron
2024-10-07,South,Chair,8,385.46,Store A,Wholesale,0,Bob,3083.68,Cash,SAVE10,0,REG101232,Cust 7591,8.89,2024-10-07,2024-10-11,Sophie
2023-10-06,West,Printer,2,474.13,Store D,Wholesale,0,Carlos,948.26,Gift Card,FREESHIP,1,REG101233,Cust 9778,14.41,2023-10-06,2023-10-15,Wendy
2023-04-08,West,Monitor,15,506.17,Store B,Wholesale,0.05,Alice,7212.9225,Online,,0,REG101234,Cust 1195,41.73,2023-04-08,2023-04-13,Wendy
2024-02-20,South,Phone,1,67.38,Store D,Retail,0.15,Alice,57.273,Credit Card,WINTER15,0,REG101235,Cust 8126,6.14,2024-02-20,2024-02-27,Sophie
2023-01-30,West,Chair,15,274.3,Store B,Retail,0.15,Frank,3497.325,Credit Card,,0,REG101236,Cust 4609,21.56,2023-01-30,2023-02-08,Wendy
2023-05-12,South,Monitor,2,334.48,Store B,Wholesale,0,Alice,668.96,Debit Card,,0,REG101237,Cust 1449,31.53,2023-05-12,2023-05-20,Sophie
2024-01-08,South,Chair,7,562.6,Store A,Retail,0.15,Eva,3347.47,Online,WINTER15,0,REG101238,Cust 3508,19.95,2024-01-08,2024-01-12,Sophie
2024-06-05,North,Monitor,7,14.34,Store D,Retail,0.05,Alice,95.361,Debit Card,WINTER15,0,REG101239,Cust 4826,19.45,2024-06-05,2024-06-08,Ryan
2025-05-21,East,Phone,11,34.72,Store B,Wholesale,0.1,Diana,343.728,Gift Card,FREESHIP,0,REG101240,Cust 1232,9.31,2025-05-21,2025-05-23,Eric
2025-05-21,East,Chair,7,15.06,Store A,Retail,0,Alice,105.42,Cash,,1,REG101241,Cust 9675,46.57,2025-05-21,2025-05-26,Eric
2023-03-05,East,Printer,11,488.17,Store B,Wholesale,0.05,Bob,5101.3765,Cash,WINTER15,1,REG101242,Cust 5153,37.47,2023-03-05,2023-03-11,Eric
2024-10-27,South,Tablet,10,268.39,Store B,Retail,0.05,Alice,2549.705,Credit Card,SAVE10,0,REG101243,Cust 6330,25.86,2024-10-27,2024-11-02,Sophie
2025-03-24,North,Tablet,5,64.18,Store C,Retail,0.1,Eva,288.81,Gift Card,SAVE10,0,REG101244,Cust 8277,21.17,2025-03-24,2025-03-29,Ryan
2024-09-21,West,Phone,15,466.55,Store A,Retail,0.05,Alice,6648.3375,Cash,SAVE10,1,REG101245,Cust 5884,36.68,2024-09-21,2024-09-27,Wendy
2025-05-18,North,Desk,8,505.34,Store B,Retail,0.05,Bob,3840.584,Debit Card,,0,REG101246,Cust 4061,22.88,2025-05-18,2025-05-27,Ryan
2024-07-11,East,Monitor,6,100.75,Store A,Wholesale,0.1,Frank,544.05,Credit Card,FREESHIP,0,REG101247,Cust 8095,12.98,2024-07-11,2024-07-14,Eric
2025-01-27,North,Tablet,8,352.72,Store C,Retail,0.05,Carlos,2680.672,Cash,,0,REG101248,Cust 2435,30.8,2025-01-27,2025-02-04,Ryan
2023-11-26,East,Laptop,9,526.26,Store B,Retail,0,Bob,4736.34,Cash,FREESHIP,0,REG101249,Cust 6785,15.47,2023-11-26,2023-12-06,Eric
2024-06-02,Central,Printer,18,519.42,Store C,Retail,0.15,Eva,7947.126,Cash,WINTER15,0,REG101250,Cust 6485,32.96,2024-06-02,2024-06-04,Cameron
2023-01-17,North,Chair,18,108.46,Store D,Wholesale,0.05,Frank,1854.666,Online,SAVE10,0,REG101251,Cust 6960,10.72,2023-01-17,2023-01-24,Ryan
2025-05-03,North,Desk,13,420.68,Store D,Wholesale,0.05,Frank,5195.398,Online,,0,REG101252,Cust 1135,24.51,2025-05-03,2025-05-11,Ryan
2025-01-05,North,Printer,17,5.91,Store A,Wholesale,0.15,Eva,85.3995,Online,SAVE10,0,REG101253,Cust 6186,44.85,2025-01-05,2025-01-13,Ryan
2024-02-20,East,Phone,4,452.77,Store B,Retail,0,Diana,1811.08,Debit Card,SAVE10,0,REG101254,Cust 8828,32.01,2024-02-20,2024-03-01,Eric
2023-12-26,North,Monitor,7,157,Store A,Wholesale,0.15,Alice,934.15,Online,SAVE10,1,REG101255,Cust 9097,39.72,2023-12-26,2024-01-04,Ryan
2023-03-07,North,Printer,11,550.86,Store C,Retail,0.1,Bob,5453.514,Online,FREESHIP,0,REG101256,Cust 4744,21.82,2023-03-07,2023-03-12,Ryan
2024-09-13,North,Chair,5,172.65,Store C,Wholesale,0.15,Alice,733.7625,Cash,SAVE10,0,REG101257,Cust 4287,28.3,2024-09-13,2024-09-22,Ryan
2024-01-02,East,Tablet,16,145.3,Store B,Wholesale,0,Eva,2324.8,Credit Card,FREESHIP,1,REG101258,Cust 2236,29.64,2024-01-02,2024-01-12,Eric
2025-02-08,South,Printer,10,67.38,Store C,Retail,0.1,Diana,606.42,Gift Card,FREESHIP,1,REG101259,Cust 5312,20.58,2025-02-08,2025-02-18,Sophie
2025-03-04,South,Printer,15,141.13,Store D,Wholesale,0,Carlos,2116.95,Cash,SAVE10,0,REG101260,Cust 5096,19.63,2025-03-04,2025-03-12,Sophie
2024-03-12,Central,Tablet,1,534.61,Store D,Retail,0.05,Frank,507.8795,Online,SAVE10,0,REG101261,Cust 1162,22.68,2024-03-12,2024-03-21,Cameron
2024-07-03,East,Phone,9,560.04,Store D,Retail,0.05,Carlos,4788.342,Gift Card,WINTER15,0,REG101262,Cust 1669,22.81,2024-07-03,2024-07-07,Eric
2025-01-05,North,Laptop,8,275.32,Store D,Retail,0.1,Diana,1982.304,Cash,SAVE10,0,REG101263,Cust 6213,18.26,2025-01-05,2025-01-13,Ryan
2024-03-21,East,Phone,3,105.73,Store D,Retail,0.05,Bob,301.3305,Debit Card,FREESHIP,1,REG101264,Cust 7659,12.12,2024-03-21,2024-03-28,Eric
2025-03-28,Central,Monitor,15,568.81,Store D,Retail,0.1,Frank,7678.935,Gift Card,,0,REG101265,Cust 2894,8.54,2025-03-28,2025-04-03,Cameron
2025-04-13,Central,Laptop,20,190.39,Store B,Retail,0.1,Bob,3427.02,Gift Card,SAVE10,0,REG101266,Cust 1457,49.93,2025-04-13,2025-04-18,Cameron
2024-04-30,West,Chair,19,433.39,Store C,Retail,0.05,Bob,7822.6895,Online,WINTER15,0,REG101267,Cust 2410,7.59,2024-04-30,2024-05-09,Wendy
2025-02-15,South,Phone,1,92.72,Store C,Wholesale,0.15,Eva,78.812,Debit Card,WINTER15,0,REG101268,Cust 4723,48.46,2025-02-15,2025-02-19,Sophie
2025-02-18,West,Laptop,1,263.28,Store D,Wholesale,0.1,Eva,236.952,Credit Card,SAVE10,0,REG101269,Cust 1586,36.28,2025-02-18,2025-02-23,Wendy
2023-09-08,West,Phone,11,358.59,Store B,Wholesale,0,Frank,3944.49,Credit Card,,0,REG101270,Cust 5049,29.19,2023-09-08,2023-09-10,Wendy
2024-02-04,Central,Tablet,18,595.53,Store B,Retail,0,Frank,10719.54,Cash,WINTER15,0,REG101271,Cust 9534,42.91,2024-02-04,2024-02-06,Cameron
2024-11-25,North,Monitor,14,574.32,Store D,Wholesale,0.15,Diana,6834.408,Credit Card,SAVE10,0,REG101272,Cust 5693,12.07,2024-11-25,2024-12-05,Ryan
2024-12-30,North,Laptop,18,444.13,Store D,Retail,0,Frank,7994.34,Cash,SAVE10,0,REG101273,Cust 6950,5.41,2024-12-30,2025-01-02,Ryan
2023-09-05,West,Tablet,19,431.47,Store A,Retail,0.1,Eva,7378.137,Gift Card,WINTER15,0,REG101274,Cust 7098,49.23,2023-09-05,2023-09-10,Wendy
2023-08-01,West,Printer,19,67.49,Store C,Retail,0,Frank,1282.31,Debit Card,SAVE10,0,REG101275,Cust 8300,32.04,2023-08-01,2023-08-11,Wendy
2023-01-06,Central,Tablet,11,25.67,Store C,Retail,0.15,Carlos,240.0145,Credit Card,SAVE10,0,REG101276,Cust 9557,30.12,2023-01-06,2023-01-08,Cameron
2025-05-02,Central,Phone,4,368.69,Store D,Wholesale,0,Diana,1474.76,Gift Card,WINTER15,0,REG101277,Cust 8787,48.57,2025-05-02,2025-05-06,Cameron
2023-12-21,West,Monitor,7,257.01,Store D,Retail,0.05,Eva,1709.1165,Credit Card,,0,REG101278,Cust 9717,35.52,2023-12-21,2023-12-28,Wendy
2024-09-10,East,Laptop,14,85.54,Store B,Wholesale,0,Frank,1197.56,Gift Card,FREESHIP,0,REG101279,Cust 2719,16.08,2024-09-10,2024-09-14,Eric
2024-04-05,Central,Chair,9,267.6,Store D,Retail,0.15,Eva,2047.14,Credit Card,FREESHIP,0,REG101280,Cust 6203,8.48,2024-04-05,2024-04-10,Cameron
2023-07-26,East,Desk,15,261.85,Store D,Wholesale,0.15,Diana,3338.5875,Online,SAVE10,0,REG101281,Cust 9151,40.68,2023-07-26,2023-07-31,Eric
2023-11-12,East,Printer,11,199.57,Store A,Retail,0.05,Bob,2085.5065,Debit Card,SAVE10,0,REG101282,Cust 5096,48.94,2023-11-12,2023-11-14,Eric
2025-04-18,Central,Phone,5,504.96,Store C,Retail,0.05,Diana,2398.56,Gift Card,FREESHIP,0,REG101283,Cust 4250,22.12,2025-04-18,2025-04-20,Cameron
2023-08-12,South,Chair,8,28.34,Store C,Wholesale,0.05,Alice,215.384,Cash,,1,REG101284,Cust 1276,23.19,2023-08-12,2023-08-19,Sophie
2024-12-12,West,Printer,17,495.13,Store D,Wholesale,0.1,Alice,7575.489,Online,FREESHIP,1,REG101285,Cust 6063,26.37,2024-12-12,2024-12-21,Wendy
2025-05-07,West,Phone,14,142.05,Store D,Retail,0.05,Frank,1889.265,Gift Card,SAVE10,0,REG101286,Cust 7604,33.65,2025-05-07,2025-05-13,Wendy
2025-03-10,East,Chair,16,504.36,Store D,Wholesale,0,Bob,8069.76,Debit Card,,1,REG101287,Cust 9402,11.67,2025-03-10,2025-03-13,Eric
2025-06-01,East,Desk,7,122.2,Store B,Retail,0,Carlos,855.4,Credit Card,,0,REG101288,Cust 4398,30.21,2025-06-01,2025-06-10,Eric
2025-05-19,West,Chair,7,338.42,Store B,Retail,0.15,Alice,2013.599,Online,FREESHIP,0,REG101289,Cust 8770,5.82,2025-05-19,2025-05-21,Wendy
2023-02-08,East,Tablet,4,224.75,Store D,Wholesale,0,Frank,899,Debit Card,,0,REG101290,Cust 2148,43.86,2023-02-08,2023-02-16,Eric
2025-04-24,Central,Desk,16,509.71,Store C,Wholesale,0.1,Carlos,7339.824,Cash,,0,REG101291,Cust 4107,41.78,2025-04-24,2025-05-03,Cameron
2024-09-01,North,Tablet,14,297.56,Store B,Wholesale,0.1,Diana,3749.256,Debit Card,FREESHIP,0,REG101292,Cust 4450,31.44,2024-09-01,2024-09-08,Ryan
2024-11-07,Central,Printer,13,365.11,Store C,Retail,0.05,Diana,4509.1085,Online,,0,REG101293,Cust 8233,13.97,2024-11-07,2024-11-13,Cameron
2024-11-29,East,Chair,1,139.13,Store C,Wholesale,0,Carlos,139.13,Cash,,1,REG101294,Cust 9012,35.92,2024-11-29,2024-12-02,Eric
2023-04-10,West,Chair,6,543.89,Store C,Retail,0,Bob,3263.34,Cash,,1,REG101295,Cust 1496,13.19,2023-04-10,2023-04-20,Wendy
2024-01-10,North,Printer,19,219.7,Store A,Retail,0,Alice,4174.3,Cash,FREESHIP,0,REG101296,Cust 9365,15.38,2024-01-10,2024-01-16,Ryan
2025-05-17,South,Phone,6,94.34,Store C,Retail,0.05,Alice,537.738,Cash,WINTER15,1,REG101297,Cust 1392,49.26,2025-05-17,2025-05-23,Sophie
